random_forest,xgboost,svm,mlp
0.6089982197766629,0.6180029698781668,0.5033489209348019,0.6242664031822557
0.6226494379661729,0.6226948663128935,0.51091983884294,0.6167295565341578
0.5830614730709278,0.5986164229151938,0.5103463059655937,0.6040309139899434
0.6146881202034054,0.6205497965661848,0.5146137312856506,0.6157088383687817
0.5950148068017592,0.5960355249671354,0.5006530324841071,0.6128411739820501
0.6007047072285017,0.6024366629472208,0.5047941102148477,0.611280994199368
0.5928697370550506,0.5881891977070042,0.5041978631641412,0.6078511540219702
0.615388000670068,0.6136901162113895,0.5072145893135493,0.6206988583288615
0.59373003637107,0.598456004065837,0.5120441904242723,0.5988918322671868
0.6062569029792477,0.607013568879311,0.5107480629069031,0.6074493970806609
0.6183933697327961,0.6201253254515151,0.5140401984083043,0.6151466625781155
0.5927320323790541,0.6064286789152846,0.5056430524441871,0.6077248064326539
0.6189782596968226,0.6352444470944314,0.4912578825279739,0.634670914217085
0.6071172022952672,0.6087114533379897,0.5324287413792614,0.6327898967356893
0.6178311939421299,0.6147221914634459,0.5070768846375528,0.6013236684525686
0.6011518925165317,0.5886363829950341,0.5123309568629455,0.6141486585860995
0.616110595310091,0.6328126109090497,0.5064806375868461,0.6254021118502682
0.6091245673659793,0.6088605151006664,0.5103463059655937,0.6164314330088045
0.6309202363409738,0.623107980340883,0.5062052282348531,0.6212610341195277
0.583348239509601,0.597182590721828,0.5126290803882988,0.6148485390527622
0.6081379204606434,0.6098698761793624,0.5116310763962828,0.6088832292740266
0.6205157253061444,0.6159842477207746,0.5082012362188851,0.6121412935153874
0.590896443244379,0.5990522511165437,0.5144760266096541,0.6046271610406498
0.6028611340618903,0.5957601156151424,0.5069278228748761,0.6128525310687303
0.5877760836790147,0.6068872212899947,0.4968100782787199,0.6132997163567602
0.625654807028901,0.6234061038662362,0.5133289608549615,0.6205497965661848
0.6075757446699772,0.603181971760604,0.5077654080175353,0.6104320519700286
0.617544427503457,0.6164200759221244,0.5042092202508212,0.6219949858462307
0.6272149868115832,0.6343614336050516,0.5059411759695402,0.625562530699625
0.6161333094834514,0.6232683991902398,0.5104840106415902,0.6370800362291065
0.6052702560739118,0.6146881202034054,0.5235844101271142,0.624381393684892
0.619104607286139,0.6213987387955242,0.5171719150603488,0.6131506545940835
0.6196667830768051,0.6123017123647442,0.4997927331680878,0.6121640076887477
0.5963336484924887,0.6010596161872557,0.522746824984455,0.6103170614673924
0.6018517729831944,0.602459377120581,0.5040601584881446,0.6221213334355471
0.6303580605503076,0.6316428309809967,0.5110461864322564,0.6243927507715721
0.6287751665942652,0.6269509345462703,0.5114706575469261,0.6273981198343002
0.6058551460379383,0.6154220719301084,0.5052072242428373,0.6208252059181779
0.5993049462951763,0.5887968018443909,0.4951121938200413,0.6077475206060141
